customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,clusters,RFM_Score,customer_profile
1723.0,Atalanta,Stoeck,Female,90.0,1986-10-24,Geologist IV,,Mass Customer,N,Yes,7.0,2,9,Mid-Low Value
1724.0,Davita,Pristnor,Female,28.0,1999-01-24,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,4.0,2,11,Low Value
1725.0,Corena,Postlewhite,Female,80.0,1979-07-19,Junior Executive,Manufacturing,High Net Worth,N,Yes,16.0,2,7,High-Mid Value
1726.0,Mariette,Alexsandrev,Female,41.0,1973-08-06,Junior Executive,Financial Services,High Net Worth,N,No,11.0,2,5,High-Mid Value
1727.0,Everard,,Male,43.0,1978-05-10,Assistant Media Planner,Entertainment,High Net Worth,N,No,6.0,2,10,Mid-Low Value
1728.0,Pryce,Larner,Male,41.0,1977-05-04,Paralegal,Financial Services,Affluent Customer,N,No,22.0,0,8,Mid Value
1729.0,Alla,Kyles,Female,37.0,1987-11-16,Mechanical Systems Engineer,Argiculture,High Net Worth,N,No,7.0,0,8,Mid Value
1730.0,Tildi,Kirkup,Female,29.0,1985-12-21,Senior Financial Analyst,Financial Services,Mass Customer,N,No,20.0,0,10,Mid-Low Value
1731.0,Aigneis,MacKall,Female,26.0,1959-03-11,Health Coach III,Health,High Net Worth,N,Yes,19.0,2,6,High-Mid Value
1732.0,Elihu,Cudworth,Male,95.0,1978-07-07,Desktop Support Technician,Argiculture,Mass Customer,N,Yes,10.0,2,12,Low Value
1733.0,Gothart,Coomer,Male,10.0,1986-05-26,Associate Professor,Financial Services,High Net Worth,N,No,20.0,2,8,Mid Value
1734.0,Adriana,Cullerne,Female,88.0,1977-10-10,Community Outreach Specialist,Retail,Mass Customer,N,Yes,11.0,2,9,Mid-Low Value
1735.0,Sly,Offord,Male,7.0,1966-09-07,Occupational Therapist,Health,Mass Customer,N,No,8.0,2,9,Mid-Low Value
1736.0,Garrek,Rowbotham,Male,83.0,1998-05-10,Associate Professor,IT,Affluent Customer,N,No,4.0,2,9,Mid-Low Value
1737.0,Benny,Jammet,Female,21.0,1976-09-06,Senior Developer,Property,Affluent Customer,N,Yes,13.0,2,6,High-Mid Value
1738.0,Frankie,Seydlitz,Male,39.0,1985-04-24,Engineer II,Argiculture,High Net Worth,N,Yes,14.0,2,9,Mid-Low Value
1739.0,Burnaby,Stiffkins,Male,20.0,1954-10-06,Software Consultant,Entertainment,Mass Customer,N,No,7.0,2,8,Mid Value
1741.0,Karlens,Carneck,Male,18.0,1994-07-11,General Manager,Financial Services,High Net Worth,N,No,3.0,2,10,Mid-Low Value
1742.0,Quintin,Dublin,Male,48.0,1958-08-17,Tax Accountant,,High Net Worth,N,No,13.0,2,10,Mid-Low Value
1743.0,Pall,Creek,Male,80.0,1981-07-25,Director of Sales,Manufacturing,Affluent Customer,N,Yes,8.0,2,8,Mid Value
1744.0,Phoebe,Kahen,Female,41.0,1972-01-21,Nurse Practicioner,Financial Services,High Net Worth,N,No,12.0,1,12,Low Value
1745.0,Leigha,Clawson,Female,37.0,1955-08-23,Chief Design Engineer,Financial Services,Mass Customer,N,Yes,6.0,1,7,High-Mid Value
1746.0,Kev,,Male,58.0,1962-01-05,Operator,IT,High Net Worth,N,No,6.0,1,8,Mid Value
1747.0,Obadiah,Fairall,Male,46.0,1987-03-14,Research Assistant II,Financial Services,Affluent Customer,N,No,14.0,1,10,Mid-Low Value
1748.0,Skell,Oxenden,Male,83.0,1956-06-07,Recruiter,Manufacturing,Mass Customer,N,Yes,10.0,1,3,High Value
1749.0,Debbi,Petschelt,Female,66.0,1980-10-22,,Telecommunications,High Net Worth,N,No,4.0,1,12,Low Value
1750.0,Filbert,Evreux,Male,14.0,1959-05-13,Internal Auditor,Entertainment,Mass Customer,N,Yes,16.0,1,7,High-Mid Value
1751.0,Sara-ann,Haddick,Female,49.0,1969-03-23,,Health,Mass Customer,N,No,4.0,1,8,Mid Value
1752.0,Diane,Busk,Female,92.0,1977-01-27,Systems Administrator II,,Mass Customer,N,No,17.0,1,6,High-Mid Value
1753.0,Kerry,Ford,Female,6.0,1997-10-12,VP Product Management,Health,High Net Worth,N,Yes,1.0,1,9,Mid-Low Value
1754.0,Zonnya,Tolland,Female,24.0,1965-11-27,,Retail,Mass Customer,N,Yes,15.0,1,10,Mid-Low Value
1755.0,Dagmar,Panyer,Female,38.0,1986-08-23,Tax Accountant,Property,Mass Customer,N,No,20.0,1,8,Mid Value
1756.0,Daron,,Female,92.0,1976-12-17,Junior Executive,,High Net Worth,N,No,7.0,1,8,Mid Value
1757.0,Hashim,Hartwell,Male,68.0,1966-03-03,,IT,High Net Worth,N,No,7.0,1,10,Mid-Low Value
1758.0,Helli,Cooksley,Female,16.0,1971-10-28,Administrative Assistant I,Argiculture,Mass Customer,N,Yes,6.0,0,9,Mid-Low Value
1759.0,Quillan,Shortland,Male,52.0,1969-06-02,Biostatistician IV,Financial Services,High Net Worth,N,No,15.0,0,7,High-Mid Value
1760.0,Kelsy,Barrowcliff,Female,68.0,1966-04-27,Dental Hygienist,Health,High Net Worth,N,No,15.0,0,6,High-Mid Value
1761.0,Kassi,List,Female,96.0,1974-08-29,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,0,9,Mid-Low Value
1762.0,Gaye,Steutly,Female,49.0,1978-04-30,Research Assistant II,Health,Mass Customer,N,Yes,18.0,0,6,High-Mid Value
1763.0,Suzie,Ornillos,Female,96.0,1994-10-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7.0,0,7,High-Mid Value
1764.0,Zaria,Van der Krui,Female,36.0,1960-06-21,Desktop Support Technician,,Mass Customer,N,Yes,10.0,1,9,Mid-Low Value
1765.0,Sibella,O' Mara,Female,48.0,1967-02-13,Senior Quality Engineer,,High Net Worth,N,No,10.0,1,9,Mid-Low Value
1766.0,Maye,O'Moylane,Female,53.0,1985-10-20,Senior Quality Engineer,,Affluent Customer,N,No,21.0,1,11,Low Value
1767.0,Cicely,Millier,Female,28.0,1959-03-10,Software Engineer IV,Manufacturing,Affluent Customer,N,Yes,19.0,1,5,High-Mid Value
1768.0,Normand,Ganderton,Male,36.0,1974-02-09,Programmer I,Manufacturing,High Net Worth,N,No,13.0,0,12,Low Value
1769.0,Sheridan,Shaves,Male,13.0,1960-11-26,,,Mass Customer,N,Yes,5.0,0,8,Mid Value
1770.0,Chrysler,Vasile,Female,63.0,1995-04-10,Junior Executive,,Mass Customer,N,Yes,7.0,0,6,High-Mid Value
1771.0,Zarah,Santello,Female,1.0,1974-11-01,Geological Engineer,Manufacturing,Mass Customer,N,Yes,14.0,0,10,Mid-Low Value
1772.0,Michael,Foulis,Male,98.0,1984-07-07,Financial Analyst,Financial Services,High Net Worth,N,Yes,14.0,0,12,Low Value
1774.0,Vidovik,Astall,Male,48.0,1978-11-01,Compensation Analyst,Financial Services,Mass Customer,N,Yes,18.0,0,10,Mid-Low Value
1775.0,Kimberly,Dishmon,Female,73.0,1995-10-01,Actuary,Financial Services,Affluent Customer,N,No,3.0,2,7,High-Mid Value
1776.0,Korey,Gate,Male,77.0,1978-08-26,Accountant I,Financial Services,Affluent Customer,N,No,10.0,2,5,High-Mid Value
1777.0,Lucinda,Jerok,Female,47.0,1994-05-02,Sales Representative,Retail,Affluent Customer,N,No,1.0,2,7,High-Mid Value
1778.0,Emera,Margrem,Female,72.0,2000-07-30,Staff Accountant III,,Mass Customer,N,Yes,2.0,2,12,Low Value
1779.0,Krishnah,Firmage,Male,55.0,1996-11-19,Information Systems Manager,Argiculture,Affluent Customer,N,No,5.0,2,7,High-Mid Value
1781.0,Sammie,Uglow,Male,63.0,1965-07-26,Data Coordiator,,Affluent Customer,N,No,17.0,2,9,Mid-Low Value
1782.0,Ewen,Emes,Male,47.0,1966-12-22,Pharmacist,Health,Affluent Customer,N,Yes,9.0,2,9,Mid-Low Value
1783.0,Brett,McCalister,Male,55.0,1995-07-30,,Retail,Mass Customer,N,Yes,7.0,2,8,Mid Value
1784.0,Louella,O' Timony,Female,37.0,1994-10-15,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,6.0,2,11,Low Value
1785.0,Marty,Whatford,Male,23.0,1960-12-10,Clinical Specialist,Health,Mass Customer,N,No,19.0,2,7,High-Mid Value
1786.0,Lonee,Gorce,Female,70.0,1962-03-20,Administrative Assistant III,Argiculture,High Net Worth,N,Yes,11.0,2,12,Low Value
1787.0,Tull,Godehard.sf,Male,2.0,1976-11-21,Executive Secretary,Retail,High Net Worth,N,Yes,13.0,2,3,High Value
1788.0,Anna-diana,Kurten,Female,79.0,1964-08-10,Account Representative IV,Financial Services,High Net Worth,N,Yes,10.0,2,6,High-Mid Value
1789.0,Talya,Darycott,Female,44.0,1986-08-29,Analog Circuit Design manager,Property,Mass Customer,N,No,9.0,2,10,Mid-Low Value
1790.0,Vite,Molyneux,Male,90.0,1993-09-25,Budget/Accounting Analyst IV,Health,Affluent Customer,N,No,1.0,2,8,Mid Value
1791.0,Ninon,Van Der Hoog,Female,20.0,1974-12-25,Data Coordiator,IT,Affluent Customer,N,Yes,19.0,2,10,Mid-Low Value
1792.0,Dunstan,Kegley,Male,1.0,1988-04-07,,Financial Services,Mass Customer,N,No,15.0,2,6,High-Mid Value
1793.0,Hewett,Handes,Male,19.0,1989-06-14,Actuary,Financial Services,Mass Customer,N,Yes,2.0,2,5,High-Mid Value
1794.0,Caro,McKirton,Female,53.0,1969-03-10,Administrative Officer,Property,Mass Customer,N,No,8.0,0,9,Mid-Low Value
1795.0,Wally,Rebbeck,Male,40.0,1977-09-21,Internal Auditor,Manufacturing,Affluent Customer,N,No,7.0,0,6,High-Mid Value
1796.0,Cayla,Marcus,Female,79.0,1969-11-28,Desktop Support Technician,Manufacturing,High Net Worth,N,Yes,8.0,0,10,Mid-Low Value
1797.0,Basile,Le Floch,Male,49.0,1974-05-16,Assistant Professor,,Mass Customer,N,No,8.0,0,6,High-Mid Value
1798.0,Eunice,Risom,Female,46.0,2000-10-11,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,1.0,0,7,High-Mid Value
1799.0,Tito,Brash,Male,81.0,1977-12-23,,,Affluent Customer,N,No,17.0,0,9,Mid-Low Value
1800.0,Dianemarie,Hatherall,Female,30.0,1955-09-23,Executive Secretary,Argiculture,High Net Worth,N,No,11.0,0,9,Mid-Low Value
1801.0,Bendix,Olivella,Male,48.0,1976-12-23,Legal Assistant,Manufacturing,Affluent Customer,N,No,21.0,0,6,High-Mid Value
1802.0,Lizzie,Duke,Female,3.0,1973-04-11,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7.0,0,6,High-Mid Value
1803.0,Clarinda,Edlyn,Female,75.0,1988-01-13,,,Mass Customer,N,No,6.0,0,9,Mid-Low Value
1804.0,Matelda,Kordas,Female,91.0,1963-03-28,Product Engineer,Property,Affluent Customer,N,No,4.0,0,10,Mid-Low Value
1805.0,Venus,Sketch,Female,90.0,1976-10-15,Budget/Accounting Analyst II,Financial Services,Mass Customer,N,No,12.0,0,9,Mid-Low Value
1807.0,Pollyanna,Serjeantson,Female,45.0,1955-03-15,Help Desk Operator,,High Net Worth,N,Yes,16.0,0,10,Mid-Low Value
1808.0,Charles,Carren,Male,98.0,1965-12-15,Information Systems Manager,Retail,High Net Worth,N,No,17.0,0,8,Mid Value
1809.0,Reba,Southon,Female,67.0,1961-01-26,Programmer II,Health,Mass Customer,N,Yes,19.0,0,8,Mid Value
1810.0,Royall,Terris,Male,98.0,1959-05-06,Geological Engineer,Manufacturing,High Net Worth,N,No,16.0,0,8,Mid Value
1811.0,Sylvan,Sugge,Male,59.0,1999-10-13,,Financial Services,Mass Customer,N,No,1.0,0,7,High-Mid Value
1812.0,Daffi,Sewley,Female,20.0,1959-07-11,Clinical Specialist,Health,Affluent Customer,N,No,14.0,1,5,High-Mid Value
1813.0,Reeva,Eakeley,Female,45.0,2001-05-19,Technical Writer,Manufacturing,Mass Customer,N,No,1.0,1,7,High-Mid Value
1814.0,Shawn,Platfoot,Female,33.0,1988-08-18,Web Designer IV,Retail,Affluent Customer,N,No,17.0,1,8,Mid Value
1815.0,Bab,Bingall,Female,23.0,1954-03-26,Software Test Engineer I,Argiculture,Mass Customer,N,Yes,19.0,0,8,Mid Value
1816.0,Lonni,Andrichak,Female,68.0,1977-02-25,,Argiculture,Mass Customer,N,No,18.0,0,8,Mid Value
1817.0,Jozef,Frizzell,Male,32.0,1975-03-13,Graphic Designer,,High Net Worth,N,No,19.0,0,6,High-Mid Value
1818.0,Katha,Lockhurst,Female,64.0,1967-04-01,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,11.0,0,6,High-Mid Value
1819.0,Deedee,Fransinelli,Female,26.0,1994-11-23,Graphic Designer,Entertainment,Mass Customer,N,Yes,8.0,0,12,Low Value
1820.0,Yard,Teeney,Male,12.0,1996-04-02,Software Engineer II,IT,Affluent Customer,N,No,5.0,0,5,High-Mid Value
1821.0,Fields,Bayne,Male,89.0,1972-03-09,Web Developer IV,Entertainment,High Net Worth,N,Yes,15.0,0,6,High-Mid Value
1822.0,Trudie,Capper,Female,67.0,1962-09-18,,Financial Services,Mass Customer,N,No,9.0,0,7,High-Mid Value
1823.0,Trude,Rizzardo,Female,29.0,1974-05-24,VP Quality Control,,High Net Worth,N,No,10.0,0,12,Low Value
1824.0,Robbie,Yakubovics,Female,12.0,1959-10-12,Safety Technician III,Manufacturing,Affluent Customer,N,Yes,5.0,2,6,High-Mid Value
1825.0,Arv,Whitsey,Male,82.0,1967-02-14,VP Quality Control,Financial Services,Mass Customer,N,Yes,17.0,2,8,Mid Value
1826.0,Jareb,Langcaster,Male,33.0,1961-01-10,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7.0,2,9,Mid-Low Value
1827.0,Stormie,Smyth,Female,92.0,1978-01-15,Sales Representative,Retail,Affluent Customer,N,Yes,18.0,2,6,High-Mid Value
1828.0,Leigha,Bacchus,Female,65.0,1987-12-02,Junior Executive,Manufacturing,Affluent Customer,N,No,14.0,2,9,Mid-Low Value
1829.0,Darcy,Jaslem,Male,82.0,1980-10-29,Editor,,Mass Customer,N,No,14.0,2,6,High-Mid Value
1830.0,Nathan,Antognazzi,Male,98.0,1985-04-30,Software Consultant,Manufacturing,High Net Worth,N,No,12.0,2,7,High-Mid Value
1831.0,Lisle,Yokel,Male,58.0,1977-11-13,Social Worker,Health,Mass Customer,N,No,15.0,2,12,Low Value
1832.0,Elicia,Normanvill,Female,53.0,1964-11-05,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,12.0,2,8,Mid Value
1833.0,Klemens,Eite,Male,67.0,1967-03-15,Actuary,Financial Services,High Net Worth,N,Yes,19.0,2,7,High-Mid Value
1834.0,Otes,Gottelier,Male,84.0,1977-06-30,Director of Sales,Financial Services,High Net Worth,N,Yes,11.0,2,8,Mid Value
1835.0,Rodrigo,Felce,Male,48.0,1993-06-30,Financial Advisor,Financial Services,Affluent Customer,N,Yes,1.0,2,7,High-Mid Value
1836.0,Rochella,Harce,Female,54.0,1955-06-05,Research Nurse,Health,Mass Customer,N,Yes,13.0,2,9,Mid-Low Value
1837.0,Tirrell,Cosgreave,Male,9.0,1973-12-29,Account Coordinator,Manufacturing,Mass Customer,N,Yes,19.0,2,7,High-Mid Value
1838.0,Jobina,Dudenie,Female,14.0,1964-11-25,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,12.0,2,9,Mid-Low Value
1839.0,Faythe,Rance,Female,60.0,1987-05-08,Internal Auditor,Entertainment,High Net Worth,N,Yes,5.0,2,7,High-Mid Value
1840.0,Sherman,Gullen,Male,22.0,1977-11-04,Staff Scientist,Argiculture,High Net Worth,N,Yes,20.0,2,12,Low Value
1841.0,Nathanial,D'Ambrogi,Male,63.0,1995-10-22,Administrative Assistant III,Argiculture,Affluent Customer,N,No,2.0,2,7,High-Mid Value
1842.0,Ephrayim,Beville,Male,89.0,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8.0,2,10,Mid-Low Value
1843.0,Kennett,Attack,Male,96.0,1984-09-08,Recruiting Manager,,Mass Customer,N,Yes,4.0,2,12,Low Value
1844.0,Amaleta,Slafford,Female,71.0,1975-10-21,Product Engineer,,Mass Customer,N,No,12.0,2,7,High-Mid Value
1845.0,Pascal,Veronique,Male,34.0,1978-01-16,General Manager,Financial Services,Mass Customer,N,No,6.0,2,5,High-Mid Value
1846.0,Lorette,Daspar,Female,4.0,1978-12-18,Senior Editor,Manufacturing,Affluent Customer,N,No,7.0,2,9,Mid-Low Value
1847.0,Bobinette,Stanaway,Female,68.0,1978-02-04,Executive Secretary,Manufacturing,Mass Customer,N,No,6.0,0,9,Mid-Low Value
1848.0,Dev,Caghan,Male,22.0,1976-11-25,Information Systems Manager,Manufacturing,Mass Customer,N,No,9.0,0,7,High-Mid Value
1849.0,Jess,Bollans,Male,6.0,1958-07-01,,Retail,Mass Customer,N,Yes,5.0,0,7,High-Mid Value
1850.0,Dare,Wasling,Male,4.0,1978-05-16,Biostatistician II,Manufacturing,High Net Worth,N,No,7.0,0,8,Mid Value
1851.0,Miles,Fallows,Male,20.0,1974-03-18,Account Representative II,,Mass Customer,N,No,13.0,0,9,Mid-Low Value
1852.0,Darby,Shailer,Female,22.0,1978-01-21,Research Associate,Manufacturing,Affluent Customer,N,No,18.0,2,10,Mid-Low Value
1853.0,Agathe,Dimmick,Female,67.0,1987-06-20,Recruiter,,Mass Customer,N,Yes,17.0,2,4,High Value
1854.0,Mandie,Jeger,Female,11.0,1978-09-12,Community Outreach Specialist,,High Net Worth,N,Yes,17.0,2,8,Mid Value
1855.0,Foss,Yanele,Male,2.0,1971-07-08,Librarian,Entertainment,Mass Customer,N,Yes,18.0,2,8,Mid Value
1856.0,Toni,Harbidge,Female,57.0,1969-07-20,Associate Professor,Retail,Mass Customer,N,No,4.0,2,11,Low Value
1857.0,Purcell,Chinnery,Male,57.0,1968-09-20,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,5.0,2,10,Mid-Low Value
1858.0,Gabriella,,Female,30.0,1957-04-26,Senior Sales Associate,Manufacturing,High Net Worth,N,Yes,11.0,2,4,High Value
1859.0,Melamie,Hardman,Female,81.0,1990-04-08,Accountant IV,IT,High Net Worth,N,Yes,12.0,2,9,Mid-Low Value
1860.0,Holly-anne,Hamman,Female,4.0,1976-12-28,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,17.0,2,6,High-Mid Value
1861.0,Charlena,Muzzi,Female,26.0,1967-07-18,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0,2,7,High-Mid Value
1862.0,Daron,Umpleby,Female,24.0,1980-06-29,,Health,High Net Worth,N,Yes,4.0,2,9,Mid-Low Value
1863.0,Adelbert,Doelle,Male,10.0,1978-05-11,VP Product Management,Telecommunications,High Net Worth,N,No,20.0,2,6,High-Mid Value
1864.0,Anet,Pellitt,Female,45.0,1960-07-03,Senior Quality Engineer,Retail,Mass Customer,N,No,18.0,2,8,Mid Value
1865.0,Isabelita,Kitchener,Female,35.0,1997-12-24,Office Assistant III,,Mass Customer,N,No,3.0,2,10,Mid-Low Value
1866.0,Huberto,Bazylets,Male,27.0,1992-10-07,Marketing Manager,Manufacturing,Mass Customer,N,No,2.0,2,5,High-Mid Value
1867.0,Tonya,Ritmeier,Female,96.0,1986-04-16,Senior Developer,,Affluent Customer,N,No,3.0,2,5,High-Mid Value
1868.0,Aloisia,Ivel,Female,11.0,1988-06-22,Assistant Manager,Retail,Mass Customer,N,No,10.0,2,4,High Value
1869.0,Neda,Longfellow,Female,73.0,1977-10-19,Geologist IV,Financial Services,High Net Worth,N,Yes,9.0,2,10,Mid-Low Value
1870.0,Alikee,Sjollema,Female,24.0,1973-01-16,Graphic Designer,,Affluent Customer,N,No,9.0,2,5,High-Mid Value
1871.0,Shayna,McQuin,Female,52.0,1994-01-23,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,2,10,Mid-Low Value
1872.0,Leif,Feeney,Male,75.0,1973-05-28,Help Desk Technician,Manufacturing,Mass Customer,N,Yes,14.0,2,7,High-Mid Value
1873.0,Raul,Cabrer,Male,49.0,1992-07-09,General Manager,Manufacturing,Affluent Customer,N,Yes,4.0,1,6,High-Mid Value
1874.0,Nickolai,McChesney,Male,17.0,1957-09-29,,Argiculture,High Net Worth,N,Yes,7.0,1,11,Low Value
1875.0,Amory,Bohler,Male,4.0,1959-01-11,Staff Scientist,Retail,High Net Worth,N,Yes,19.0,1,9,Mid-Low Value
1876.0,Borden,Wooles,Male,16.0,1977-05-28,Recruiting Manager,Financial Services,Affluent Customer,N,No,21.0,1,9,Mid-Low Value
1877.0,Radcliffe,Bartolomeoni,Male,13.0,1966-09-09,Associate Professor,Financial Services,High Net Worth,N,Yes,16.0,1,10,Mid-Low Value
1878.0,Pen,Hedgecock,Male,6.0,1954-11-06,Account Coordinator,Health,Affluent Customer,N,No,10.0,0,7,High-Mid Value
1879.0,Kermy,Heningam,Male,4.0,1967-04-25,Account Representative I,Manufacturing,High Net Worth,N,No,5.0,0,9,Mid-Low Value
1880.0,Garrett,Dommett,Male,50.0,1972-08-11,,,High Net Worth,N,No,17.0,0,8,Mid Value
1881.0,Gherardo,Lahy,Male,61.0,1957-12-10,Quality Control Specialist,,Affluent Customer,N,Yes,12.0,0,6,High-Mid Value
1882.0,Justin,Ragless,Male,86.0,1964-05-05,Account Executive,Manufacturing,Affluent Customer,N,No,10.0,0,9,Mid-Low Value
1883.0,Jinny,Cawood,Female,6.0,1991-08-13,,Health,Mass Customer,N,No,6.0,0,8,Mid Value
1884.0,Aurore,Buckmaster,Female,19.0,1969-11-25,,Manufacturing,Mass Customer,N,Yes,17.0,0,9,Mid-Low Value
1885.0,Jerome,Sheavills,Male,18.0,1982-10-27,Software Consultant,Health,High Net Worth,N,Yes,11.0,0,3,High Value
1886.0,Eugenie,Belcham,Female,35.0,1978-09-22,Nurse,IT,Affluent Customer,N,No,18.0,0,7,High-Mid Value
1887.0,Kynthia,Purcer,Female,22.0,1965-06-22,Director of Sales,IT,Affluent Customer,N,Yes,8.0,2,7,High-Mid Value
1888.0,Sibyl,Scholtz,Female,67.0,2002-01-26,Food Chemist,Health,Mass Customer,N,Yes,1.0,2,8,Mid Value
1889.0,Dare,,Male,98.0,1973-07-07,Quality Control Specialist,Retail,Affluent Customer,N,No,11.0,2,10,Mid-Low Value
1890.0,Carce,Gunthorp,Male,89.0,1972-10-08,Analyst Programmer,Financial Services,Mass Customer,N,No,7.0,2,7,High-Mid Value
1891.0,Neville,Bloyes,Male,6.0,1990-03-02,Marketing Manager,Retail,Mass Customer,N,Yes,19.0,2,9,Mid-Low Value
1892.0,Allyson,Pinsent,Female,48.0,1995-09-07,,Retail,High Net Worth,N,Yes,2.0,0,10,Mid-Low Value
1893.0,Gunar,Sleit,Male,25.0,1968-04-22,Administrative Officer,,Mass Customer,N,No,5.0,0,7,High-Mid Value
1894.0,Patten,Laytham,Male,86.0,1976-04-01,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17.0,0,9,Mid-Low Value
1895.0,Leese,Lohan,Female,53.0,1975-09-02,Technical Writer,Manufacturing,Mass Customer,N,No,15.0,0,7,High-Mid Value
1896.0,Garald,Brasner,Male,13.0,1995-04-30,Project Manager,,High Net Worth,N,No,1.0,0,11,Low Value
1897.0,Cosette,Callar,Female,58.0,1997-08-20,Product Engineer,,Mass Customer,N,Yes,1.0,0,8,Mid Value
1898.0,Katalin,Mantz,Female,67.0,1979-11-24,Developer III,Manufacturing,Affluent Customer,N,Yes,12.0,0,8,Mid Value
1899.0,Lambert,Vardey,Male,29.0,1997-09-02,,Retail,Affluent Customer,N,Yes,4.0,0,10,Mid-Low Value
1900.0,Noland,Larder,Male,67.0,1980-08-15,Safety Technician II,Financial Services,Affluent Customer,N,Yes,19.0,0,11,Low Value
1901.0,Vail,Southernwood,Male,40.0,1977-08-22,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8.0,2,8,Mid Value
1902.0,Camille,Vallintine,Female,48.0,1964-12-01,Environmental Tech,Financial Services,Mass Customer,N,Yes,4.0,2,9,Mid-Low Value
1903.0,Tucky,Pizzie,Male,8.0,1973-11-20,Project Manager,,High Net Worth,N,Yes,4.0,2,6,High-Mid Value
1904.0,Nert,Muglestone,Female,60.0,1978-01-25,Technical Writer,IT,High Net Worth,N,Yes,14.0,2,9,Mid-Low Value
1905.0,Corabelle,,Female,21.0,1953-09-17,Help Desk Technician,Manufacturing,Affluent Customer,N,No,15.0,2,3,High Value
1906.0,Waylan,Katte,Male,69.0,1988-04-24,Product Engineer,Retail,Mass Customer,N,No,22.0,2,6,High-Mid Value
1907.0,Lind,Dredge,Male,69.0,1974-11-04,VP Sales,Health,High Net Worth,N,No,18.0,0,10,Mid-Low Value
1908.0,Jaquelyn,Workman,Female,2.0,1963-12-10,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6.0,0,10,Mid-Low Value
1909.0,Drucill,Laurand,Female,32.0,1984-12-11,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0,0,7,High-Mid Value
1910.0,Yovonnda,Warrior,Female,20.0,1959-07-13,Systems Administrator I,Property,High Net Worth,N,Yes,14.0,0,8,Mid Value
1911.0,Hallsy,De Leek,Male,22.0,1980-06-08,Director of Sales,Manufacturing,Mass Customer,N,No,3.0,0,9,Mid-Low Value
1912.0,Hall,Grouer,Male,36.0,1992-11-04,Account Coordinator,Manufacturing,High Net Worth,N,No,7.0,0,9,Mid-Low Value
1913.0,Tamiko,Fergie,Female,36.0,1973-11-02,Dental Hygienist,Health,Mass Customer,N,Yes,17.0,0,10,Mid-Low Value
1914.0,Clyve,Sandwick,Male,72.0,1968-06-21,VP Product Management,Financial Services,Mass Customer,N,No,5.0,0,6,High-Mid Value
